level,volume
500,1858.231
501,1862.95
502,1867.67
503,1872.389
504,1877.108
505,1881.827
506,1886.546
507,1891.266
508,1895.985
509,1900.704
510,1905.423
511,1910.142
512,1914.862
513,1919.581
514,1924.3
515,1929.019
516,1933.738
517,1938.458
518,1943.177
519,1947.896
520,1952.615
521,1957.334
522,1962.054
523,1966.773
524,1971.492
525,1976.211
526,1980.93
527,1985.65
528,1990.369
529,1995.088
530,1999.807
531,2004.526
532,2009.246
533,2013.965
534,2018.684
535,2023.403
536,2028.123
537,2032.842
538,2037.561
539,2042.28
540,2046.999
541,2051.719
542,2056.438
543,2061.157
544,2065.876
545,2070.595
546,2075.315
547,2080.034
548,2084.753
549,2089.472
550,2094.191
551,2098.911
552,2103.63
553,2108.349
554,2113.068
555,2117.787
556,2122.507
557,2127.226
558,2131.945
559,2136.664
560,2141.383
561,2146.103
562,2150.822
563,2155.541
564,2160.26
565,2164.979
566,2169.699
567,2174.418
568,2179.137
569,2183.856
570,2188.575
571,2193.295
572,2198.014
573,2202.733
574,2207.452
575,2212.171
576,2216.891
577,2221.61
578,2226.329
579,2231.048
580,2235.767
581,2240.487
582,2245.206
583,2249.925
584,2254.644
585,2259.363
586,2264.083
587,2268.802
588,2273.521
589,2278.24
590,2282.959
591,2287.679
592,2292.398
593,2297.117
594,2301.836
595,2306.555
596,2311.275
597,2315.994
598,2320.713
599,2325.432
600,2330.151
601,2334.871
602,2339.59
603,2344.309
604,2349.028
605,2353.747
606,2358.466
607,2363.185
608,2367.904
609,2372.623
610,2377.342
611,2382.061
612,2386.78
613,2391.499
614,2396.218
615,2400.937
616,2405.656
617,2410.375
618,2415.094
619,2419.813
620,2424.533
621,2429.252
622,2433.971
623,2438.69
624,2443.409
625,2448.128
626,2452.847
627,2457.566
628,2462.285
629,2467.004
630,2471.723
631,2476.442
632,2481.161
633,2485.88
634,2490.599
635,2495.318
636,2500.037
637,2504.756
638,2509.476
639,2514.195
640,2518.914
641,2523.633
642,2528.352
643,2533.071
644,2537.79
645,2542.509
646,2547.228
647,2551.947
648,2556.666
649,2561.385
650,2566.104
651,2570.823
652,2575.542
653,2580.261
654,2584.98
655,2589.699
656,2594.419
657,2599.138
658,2603.857
659,2608.576
660,2613.295
661,2618.014
662,2622.733
663,2627.452
664,2632.171
665,2636.89
666,2641.609
667,2646.328
668,2651.047
669,2655.766
670,2660.485
671,2665.204
672,2669.923
673,2674.642
674,2679.362
675,2684.081
676,2688.8
677,2693.519
678,2698.238
679,2702.957
680,2707.676
681,2712.395
682,2717.114
683,2721.833
684,2726.552
685,2731.271
686,2735.99
687,2740.709
688,2745.428
689,2750.147
690,2754.866
691,2759.585
692,2764.304
