level,volume
0,0.646
0.01,0.879
0.02,1.148
0.03,1.524
0.04,1.89
0.05,2.291
0.06,2.726
0.07,3.195
0.08,3.692
0.09,4.215
0.1,4.765
0.11,5.342
0.12,5.945
0.13,6.572
0.14,7.22
0.15,7.89
0.16,8.583
0.17,9.297
0.18,10.032
0.19,10.789
0.2,11.565
0.21,12.36
0.22,13.173
0.23,14.004
0.24,14.854
0.25,15.723
0.26,16.61
0.27,17.515
0.28,18.436
0.29,19.374
0.3,20.328
0.31,21.297
0.32,22.283
0.33,23.285
0.34,24.303
0.35,25.336
0.36,26.386
0.37,27.451
0.38,28.529
0.39,29.622
0.4,30.73
0.41,31.851
0.42,32.986
0.43,34.136
0.44,35.3
0.45,36.478
0.46,37.67
0.47,38.876
0.48,40.095
0.49,41.326
0.5,42.571
0.51,43.827
0.52,45.097
0.53,46.379
0.54,47.674
0.55,48.982
0.56,50.302
0.57,51.635
0.58,52.98
0.59,54.338
0.6,55.707
0.61,57.088
0.62,58.48
0.63,59.884
0.64,61.299
0.65,62.725
0.66,64.163
0.67,65.613
0.68,67.074
0.69,68.546
0.7,70.03
0.71,71.525
0.72,73.032
0.73,74.548
0.74,76.075
0.75,77.613
0.76,79.161
0.77,80.719
0.78,82.288
0.79,83.868
0.8,85.457
0.81,87.057
0.82,88.668
0.83,90.289
0.84,91.92
0.85,93.562
0.86,95.214
0.87,96.875
0.88,98.546
0.89,100.227
0.9,101.917
0.91,103.616
0.92,105.325
0.93,107.044
0.94,108.772
0.95,110.51
0.96,112.257
0.97,114.014
0.98,115.78
0.99,117.556
1,119.341
1.01,121.136
1.02,122.939
1.03,124.751
1.04,126.572
1.05,128.401
1.06,130.24
1.07,132.087
1.08,133.943
1.09,135.807
1.1,137.68
1.11,139.562
1.12,141.453
1.13,143.353
1.14,145.261
1.15,147.177
1.16,149.103
1.17,151.037
1.18,152.98
1.19,154.93
1.2,156.888
1.21,158.855
1.22,160.829
1.23,162.812
1.24,164.803
1.25,166.801
1.26,168.807
1.27,170.822
1.28,172.844
1.29,174.875
1.3,176.913
1.31,178.96
1.32,181.014
1.33,183.077
1.34,185.147
1.35,187.225
1.36,189.311
1.37,191.403
1.38,193.503
1.39,195.611
1.4,197.726
1.41,199.849
1.42,201.978
1.43,204.115
1.44,206.259
1.45,208.411
1.46,210.57
1.47,212.736
1.48,214.91
1.49,217.091
1.5,219.279
1.51,221.475
1.52,223.678
1.53,225.888
1.54,228.104
1.55,230.328
1.56,232.558
1.57,234.795
1.58,237.039
1.59,239.289
1.6,241.547
1.61,243.81
1.62,246.081
1.63,248.359
1.64,250.643
1.65,252.934
1.66,255.232
1.67,257.536
1.68,259.847
1.69,262.164
1.7,264.489
1.71,266.82
1.72,269.158
1.73,271.502
1.74,273.851
1.75,276.208
1.76,278.571
1.77,280.939
1.78,283.313
1.79,285.695
1.8,288.082
1.81,290.475
1.82,292.874
1.83,295.281
1.84,297.692
1.85,300.11
1.86,302.535
1.87,304.964
1.88,307.401
1.89,309.844
1.9,312.292
1.91,314.746
1.92,317.207
1.93,319.674
1.94,322.146
1.95,324.623
1.96,327.106
1.97,329.596
1.98,332.089
1.99,334.591
2,337.096
2.01,339.607
2.02,342.125
2.03,344.648
2.04,347.176
2.05,349.71
2.06,352.25
2.07,354.795
2.08,357.346
2.09,359.903
2.1,362.465
2.11,365.032
2.12,367.606
2.13,370.184
2.14,372.768
2.15,375.357
2.16,377.952
2.17,380.55
2.18,383.154
2.19,385.764
2.2,388.379
2.21,390.999
2.22,393.623
2.23,396.252
2.24,398.888
2.25,401.527
2.26,404.174
2.27,406.824
2.28,409.479
2.29,412.139
2.3,414.805
2.31,417.476
2.32,420.151
2.33,422.832
2.34,425.519
2.35,428.209
2.36,430.905
2.37,433.605
2.38,436.309
2.39,439.018
2.4,441.732
2.41,444.451
2.42,447.174
2.43,449.902
2.44,452.635
2.45,455.371
2.46,458.113
2.47,460.86
2.48,463.611
2.49,466.366
2.5,469.126
2.51,471.892
2.52,474.661
2.53,477.435
2.54,480.213
2.55,482.995
2.56,485.784
2.57,488.576
2.58,491.373
2.59,494.172
2.6,496.978
2.61,499.786
2.62,502.599
2.63,505.417
2.64,508.239
2.65,511.065
2.66,513.894
2.67,516.728
2.68,519.567
2.69,522.408
2.7,525.253
2.71,528.105
2.72,530.959
2.73,533.817
2.74,536.68
2.75,539.548
2.76,542.418
2.77,545.295
2.78,548.173
2.79,551.057
2.8,553.944
2.81,556.834
2.82,559.729
2.83,562.628
2.84,565.531
2.85,568.436
2.86,571.345
2.87,574.258
2.88,577.176
2.89,580.097
2.9,583.022
2.91,585.951
2.92,588.88
2.93,591.818
2.94,594.756
2.95,597.699
2.96,600.647
2.97,603.597
2.98,606.549
2.99,609.507
3,612.471
3.01,615.433
3.02,618.402
3.03,621.373
3.04,624.349
3.05,627.328
3.06,630.309
3.07,633.294
3.08,636.285
3.09,639.275
3.1,642.271
3.11,645.27
3.12,648.269
3.13,651.276
3.14,654.285
3.15,657.294
3.16,660.311
3.17,663.328
3.18,666.35
3.19,669.371
3.2,672.401
3.21,675.429
3.22,678.467
3.23,681.5
3.24,684.541
3.25,687.585
3.26,690.631
3.27,693.681
3.28,696.734
3.29,699.79
3.3,702.847
3.31,705.907
3.32,708.971
3.33,712.04
3.34,715.11
3.35,718.18
3.36,721.257
3.37,724.337
3.38,727.413
3.39,730.5
3.4,733.586
3.41,736.677
3.42,739.768
3.43,742.863
3.44,745.959
3.45,749.061
3.46,752.164
3.47,755.268
3.48,758.379
3.49,761.49
3.5,764.606
3.51,767.72
3.52,770.837
3.53,773.963
3.54,777.086
3.55,780.211
3.56,783.341
3.57,786.474
3.58,789.607
3.59,792.743
3.6,795.88
3.61,799.024
3.62,802.166
3.63,805.313
3.64,808.46
3.65,811.612
3.66,814.764
3.67,817.918
3.68,821.076
3.69,824.238
3.7,827.398
3.71,830.562
3.72,833.729
3.73,836.9
3.74,840.07
3.75,843.242
3.76,846.42
3.77,849.598
3.78,852.779
3.79,855.961
3.8,859.146
3.81,862.333
3.82,865.518
3.83,868.709
3.84,871.903
3.85,875.094
3.86,878.293
3.87,881.49
3.88,884.69
3.89,887.891
3.9,891.095
3.91,894.302
3.92,897.511
3.93,900.718
3.94,903.934
3.95,907.144
3.96,910.358
3.97,913.576
3.98,916.793
3.99,920.017
4,923.238
4.01,926.464
4.02,929.689
4.03,932.918
4.04,936.145
4.05,939.379
4.06,942.612
4.07,945.846
4.08,949.079
4.09,952.321
4.1,955.558
4.11,958.8
4.12,962.041
4.13,965.285
4.14,968.53
4.15,971.779
4.16,975.026
4.17,978.275
4.18,981.527
4.19,984.778
4.2,988.032
4.21,991.288
4.22,994.543
4.23,997.804
4.24,1001.063
4.25,1004.326
4.26,1007.587
4.27,1010.851
4.28,1014.116
4.29,1017.383
4.3,1020.651
4.31,1023.922
